Graph(num_nodes=20, num_edges=292,
      ndata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)}
      edata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)})
cuda:1
Namespace(print_freq=5, tb_freq=1, save_freq=1, batch_size=32, num_workers=12, num_copies=6, num_samples=2000, epochs=100, optimizer='adam', learning_rate=0.005, lr_decay_epochs=[120, 160, 200], lr_decay_rate=0.0, beta1=0.9, beta2=0.999, weight_decay=1e-05, momentum=0.9, clip_norm=1.0, resume='', aug='1st', exp='Pretrain', dataset='dgl', model='gin', num_layer=5, readout='avg', set2set_lstm_layer=3, set2set_iter=6, norm=True, nce_k=16384, nce_t=0.07, rw_hops=256, subgraph_size=128, restart_prob=0.8, hidden_size=128, positional_embedding_size=32, max_node_freq=16, max_edge_freq=16, max_degree=512, freq_embedding_size=16, degree_embedding_size=16, model_path='saved', tb_path='tensorboard', load_path=None, moco=True, finetune=False, alpha=0.999, gpu=3, seed=0, fold_idx=0, cv=False, cvrun=-1, positional_embedding_multi=3, model_name='Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_128_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_multi_3_momentum_0.999', model_folder='saved/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_128_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_multi_3_momentum_0.999', tb_folder='tensorboard/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_128_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_multi_3_momentum_0.999')
Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_128_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_multi_3_momentum_0.999
Use GPU: 3 for training
setting random seeds
before construct dataset 42.92005920410156
load graph done
before construct dataloader 42.920555114746094
before training 42.920555114746094
using queue shape: (16384,128)
==> training...
moco1
moco2
moco3
moco4
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
Train: [0][1/750]	BT 25.824 (25.824)	DT 24.843 (24.843)	loss 5.498 (5.498)	prob 5.005 (5.005)	GS 30.312 (30.312)	mem 79.533
Train: [0][5/750]	BT 0.052 (7.013)	DT 0.014 (6.769)	loss 9.609 (9.609)	prob 0.096 (0.096)	GS 32.953 (32.953)	mem 79.548
Train: [0][10/750]	BT 0.067 (3.539)	DT 0.004 (3.385)	loss 9.478 (9.478)	prob 0.232 (0.232)	GS 33.688 (33.688)	mem 79.547
Train: [0][15/750]	BT 0.075 (2.479)	DT 0.012 (2.358)	loss 9.360 (9.360)	prob 0.361 (0.361)	GS 31.203 (31.203)	mem 79.696
Train: [0][20/750]	BT 0.033 (2.499)	DT 0.001 (2.398)	loss 9.169 (9.169)	prob 0.569 (0.569)	GS 40.156 (40.156)	mem 80.356
Train: [0][25/750]	BT 1.055 (2.052)	DT 1.008 (1.960)	loss 9.066 (9.066)	prob 0.721 (0.721)	GS 38.062 (38.062)	mem 80.272
Train: [0][30/750]	BT 0.039 (2.260)	DT 0.004 (2.175)	loss 8.977 (8.977)	prob 0.809 (0.809)	GS 31.938 (31.938)	mem 80.518
Train: [0][35/750]	BT 0.038 (1.945)	DT 0.002 (1.865)	loss 8.930 (8.930)	prob 0.901 (0.901)	GS 36.266 (36.266)	mem 80.344
Train: [0][40/750]	BT 15.800 (2.106)	DT 15.749 (2.028)	loss 8.852 (8.852)	prob 1.008 (1.008)	GS 32.375 (32.375)	mem 80.372
Train: [0][45/750]	BT 0.064 (1.879)	DT 0.021 (1.803)	loss 8.679 (8.679)	prob 1.241 (1.241)	GS 30.625 (30.625)	mem 80.475
Train: [0][50/750]	BT 2.976 (1.756)	DT 2.845 (1.680)	loss 8.857 (8.857)	prob 1.088 (1.088)	GS 40.406 (40.406)	mem 80.982
Train: [0][55/750]	BT 0.034 (1.831)	DT 0.002 (1.758)	loss 8.658 (8.658)	prob 1.368 (1.368)	GS 29.844 (29.844)	mem 81.066
Train: [0][60/750]	BT 0.055 (1.685)	DT 0.009 (1.612)	loss 8.625 (8.625)	prob 1.481 (1.481)	GS 33.625 (33.625)	mem 81.049
Train: [0][65/750]	BT 0.034 (1.857)	DT 0.001 (1.785)	loss 8.605 (8.605)	prob 1.516 (1.516)	GS 31.609 (31.609)	mem 80.487
Train: [0][70/750]	BT 0.033 (1.727)	DT 0.001 (1.657)	loss 8.588 (8.588)	prob 1.557 (1.557)	GS 31.672 (31.672)	mem 80.469
Train: [0][75/750]	BT 0.038 (1.615)	DT 0.002 (1.547)	loss 8.593 (8.593)	prob 1.623 (1.623)	GS 33.469 (33.469)	mem 80.469
Train: [0][80/750]	BT 0.035 (1.735)	DT 0.002 (1.669)	loss 8.506 (8.506)	prob 1.794 (1.794)	GS 35.562 (35.562)	mem 80.624
Train: [0][85/750]	BT 0.156 (1.639)	DT 0.023 (1.571)	loss 8.598 (8.598)	prob 1.866 (1.866)	GS 41.266 (41.266)	mem 80.689
Train: [0][90/750]	BT 0.063 (1.747)	DT 0.009 (1.680)	loss 8.754 (8.754)	prob 1.583 (1.583)	GS 35.172 (35.172)	mem 80.566
Train: [0][95/750]	BT 0.069 (1.658)	DT 0.004 (1.592)	loss 8.754 (8.754)	prob 1.666 (1.666)	GS 28.891 (28.891)	mem 80.634
Train: [0][100/750]	BT 16.949 (1.747)	DT 16.899 (1.681)	loss 8.775 (8.775)	prob 1.577 (1.577)	GS 34.656 (34.656)	mem 80.527
Train: [0][105/750]	BT 0.101 (1.667)	DT 0.025 (1.602)	loss 8.682 (8.682)	prob 1.816 (1.816)	GS 29.844 (29.844)	mem 80.538
Train: [0][110/750]	BT 0.079 (1.594)	DT 0.013 (1.529)	loss 8.659 (8.659)	prob 1.855 (1.855)	GS 34.016 (34.016)	mem 80.716
Train: [0][115/750]	BT 0.042 (1.653)	DT 0.002 (1.589)	loss 8.643 (8.643)	prob 2.042 (2.042)	GS 36.359 (36.359)	mem 80.579
Train: [0][120/750]	BT 0.065 (1.587)	DT 0.015 (1.523)	loss 8.756 (8.756)	prob 1.939 (1.939)	GS 37.906 (37.906)	mem 80.598
Train: [0][125/750]	BT 0.035 (1.648)	DT 0.001 (1.585)	loss 8.866 (8.866)	prob 1.757 (1.757)	GS 33.188 (33.188)	mem 80.800
Train: [0][130/750]	BT 0.030 (1.586)	DT 0.001 (1.524)	loss 8.927 (8.927)	prob 1.601 (1.601)	GS 36.328 (36.328)	mem 80.804
Train: [0][135/750]	BT 0.040 (1.529)	DT 0.002 (1.468)	loss 8.851 (8.851)	prob 1.873 (1.873)	GS 31.641 (31.641)	mem 80.808
