nohup: ignoring input
Graph(num_nodes=20, num_edges=292,
      ndata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)}
      edata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)})
cuda:1
Namespace(print_freq=5, tb_freq=1, save_freq=1, batch_size=32, num_workers=12, num_copies=6, num_samples=2000, epochs=100, optimizer='adam', learning_rate=0.005, lr_decay_epochs=[120, 160, 200], lr_decay_rate=0.0, beta1=0.9, beta2=0.999, weight_decay=1e-05, momentum=0.9, clip_norm=1.0, resume='', aug='1st', exp='Pretrain', dataset='dgl', model='gin', num_layer=5, readout='avg', set2set_lstm_layer=3, set2set_iter=6, norm=True, nce_k=16384, nce_t=0.07, rw_hops=256, subgraph_size=128, restart_prob=0.8, hidden_size=64, positional_embedding_size=32, max_node_freq=16, max_edge_freq=16, max_degree=512, freq_embedding_size=16, degree_embedding_size=16, model_path='saved', tb_path='tensorboard', load_path=None, moco=True, finetune=False, alpha=0.999, gpu=3, seed=0, fold_idx=0, cv=False, cvrun=-1, positional_embedding_multi=3, model_name='Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_multi_3_momentum_0.999', model_folder='saved/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_multi_3_momentum_0.999', tb_folder='tensorboard/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_multi_3_momentum_0.999')
Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_multi_3_momentum_0.999
Use GPU: 3 for training
setting random seeds
before construct dataset 5.329090118408203
load graph done
before construct dataloader 5.329090118408203
before training 5.329570770263672
output 64
output 64
using queue shape: (16384,64)
==> training...
moco1
moco2
moco3
moco4
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.local/lib/python3.9/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
Train: [0][1/750]	BT 53.257 (53.257)	DT 50.067 (50.067)	loss 5.570 (5.570)	prob 5.736 (5.7359)	GS 31.078 (31.078)	mem 42.662
Train: [0][5/750]	BT 0.514 (18.212)	DT 0.003 (17.270)	loss 6.457 (6.457)	prob 6.197 (6.1975)	GS 39.203 (39.203)	mem 42.772
Train: [0][10/750]	BT 0.249 (9.224)	DT 0.011 (8.642)	loss 6.657 (6.657)	prob 6.372 (6.3721)	GS 33.375 (33.375)	mem 42.820
Train: [0][15/750]	BT 0.476 (9.055)	DT 0.008 (8.588)	loss 7.097 (7.097)	prob 6.334 (6.3336)	GS 34.203 (34.203)	mem 43.324
Train: [0][20/750]	BT 0.416 (7.012)	DT 0.026 (6.600)	loss 7.582 (7.582)	prob 5.927 (5.9273)	GS 34.453 (34.453)	mem 43.548
Train: [0][25/750]	BT 0.489 (6.635)	DT 0.005 (6.234)	loss 7.557 (7.557)	prob 5.872 (5.8724)	GS 31.312 (31.312)	mem 42.852
Train: [0][30/750]	BT 0.173 (6.813)	DT 0.002 (6.436)	loss 7.963 (7.963)	prob 4.977 (4.9771)	GS 30.547 (30.547)	mem 42.569
Train: [0][35/750]	BT 0.338 (5.883)	DT 0.019 (5.523)	loss 8.605 (8.605)	prob 4.806 (4.8055)	GS 30.031 (30.031)	mem 42.664
Train: [0][40/750]	BT 0.190 (6.858)	DT 0.006 (6.513)	loss 8.385 (8.385)	prob 5.377 (5.3772)	GS 33.109 (33.109)	mem 42.450
Train: [0][45/750]	BT 0.192 (6.119)	DT 0.033 (5.791)	loss 8.119 (8.119)	prob 5.764 (5.7640)	GS 30.109 (30.109)	mem 42.451
Train: [0][50/750]	BT 62.924 (6.795)	DT 62.763 (6.469)	loss 9.159 (9.159)	prob 4.105 (4.1055)	GS 37.656 (37.656)	mem 42.638
Train: [0][55/750]	BT 0.344 (6.201)	DT 0.033 (5.882)	loss 8.151 (8.151)	prob 5.622 (5.6218)	GS 31.375 (31.375)	mem 42.546
Train: [0][60/750]	BT 0.321 (5.711)	DT 0.025 (5.393)	loss 8.521 (8.521)	prob 5.088 (5.0877)	GS 36.734 (36.734)	mem 42.590
Train: [0][65/750]	BT 0.172 (6.249)	DT 0.017 (5.938)	loss 8.392 (8.392)	prob 5.336 (5.3358)	GS 32.562 (32.562)	mem 42.893
Train: [0][70/750]	BT 0.231 (5.820)	DT 0.017 (5.515)	loss 8.705 (8.705)	prob 4.818 (4.8183)	GS 34.266 (34.266)	mem 43.033
Train: [0][75/750]	BT 0.401 (5.961)	DT 0.023 (5.648)	loss 8.414 (8.414)	prob 5.058 (5.0582)	GS 37.734 (37.734)	mem 43.238
Train: [0][80/750]	BT 28.304 (5.958)	DT 28.212 (5.648)	loss 8.564 (8.564)	prob 4.725 (4.7250)	GS 34.141 (34.141)	mem 43.372
Train: [0][85/750]	BT 0.125 (5.617)	DT 0.009 (5.316)	loss 8.597 (8.597)	prob 5.014 (5.0143)	GS 28.734 (28.734)	mem 43.347
Train: [0][90/750]	BT 0.435 (5.689)	DT 0.106 (5.394)	loss 9.668 (9.668)	prob 3.868 (3.8683)	GS 28.406 (28.406)	mem 43.783
Train: [0][95/750]	BT 0.431 (5.772)	DT 0.073 (5.476)	loss 8.355 (8.355)	prob 5.683 (5.6830)	GS 29.859 (29.859)	mem 44.121
Train: [0][100/750]	BT 34.136 (5.977)	DT 33.998 (5.682)	loss 9.115 (9.115)	prob 4.363 (4.3630)	GS 34.469 (34.469)	mem 43.053
Train: [0][105/750]	BT 0.381 (5.816)	DT 0.031 (5.524)	loss 9.038 (9.038)	prob 5.556 (5.5560)	GS 31.047 (31.047)	mem 43.258
Train: [0][110/750]	BT 24.789 (5.789)	DT 24.589 (5.496)	loss 9.253 (9.253)	prob 4.824 (4.8243)	GS 35.156 (35.156)	mem 43.648
Train: [0][115/750]	BT 0.341 (5.947)	DT 0.026 (5.655)	loss 9.026 (9.026)	prob 4.838 (4.8381)	GS 32.500 (32.500)	mem 44.344
Train: [0][120/750]	BT 12.823 (5.811)	DT 12.592 (5.524)	loss 9.884 (9.884)	prob 4.323 (4.3230)	GS 34.500 (34.500)	mem 44.755
Train: [0][125/750]	BT 0.448 (5.831)	DT 0.016 (5.544)	loss 8.796 (8.796)	prob 5.118 (5.1176)	GS 33.344 (33.344)	mem 43.806
Train: [0][130/750]	BT 0.244 (5.804)	DT 0.004 (5.520)	loss 8.791 (8.791)	prob 4.696 (4.6957)	GS 33.547 (33.547)	mem 43.398
Train: [0][135/750]	BT 0.151 (5.715)	DT 0.003 (5.432)	loss 9.242 (9.242)	prob 4.515 (4.5152)	GS 31.625 (31.625)	mem 43.603
Train: [0][140/750]	BT 25.991 (5.778)	DT 25.835 (5.494)	loss 9.438 (9.438)	prob 4.382 (4.3819)	GS 29.719 (29.719)	mem 44.140
Train: [0][145/750]	BT 0.519 (5.591)	DT 0.019 (5.305)	loss 9.152 (9.152)	prob 4.688 (4.6885)	GS 33.156 (33.156)	mem 44.321
Train: [0][150/750]	BT 0.090 (5.667)	DT 0.003 (5.386)	loss 9.458 (9.458)	prob 4.476 (4.4759)	GS 32.844 (32.844)	mem 44.615
Train: [0][155/750]	BT 0.434 (5.635)	DT 0.062 (5.354)	loss 9.425 (9.425)	prob 4.299 (4.2993)	GS 35.250 (35.250)	mem 43.863
Train: [0][160/750]	BT 9.546 (5.625)	DT 9.339 (5.347)	loss 9.500 (9.500)	prob 4.299 (4.2991)	GS 31.328 (31.328)	mem 44.119
Train: [0][165/750]	BT 0.121 (5.675)	DT 0.005 (5.400)	loss 10.171 (10.171)	prob 3.653 (3.6532)	GS 32.547 (32.547)	mem 43.349
Train: [0][170/750]	BT 30.459 (5.695)	DT 30.282 (5.420)	loss 9.464 (9.464)	prob 4.457 (4.4574)	GS 33.375 (33.375)	mem 43.598
Train: [0][175/750]	BT 0.326 (5.607)	DT 0.015 (5.334)	loss 9.987 (9.987)	prob 3.310 (3.3099)	GS 37.547 (37.547)	mem 43.626
Train: [0][180/750]	BT 0.358 (5.581)	DT 0.004 (5.308)	loss 9.393 (9.393)	prob 4.522 (4.5219)	GS 34.250 (34.250)	mem 43.696
Train: [0][185/750]	BT 0.455 (5.464)	DT 0.020 (5.190)	loss 9.820 (9.820)	prob 3.662 (3.6622)	GS 29.906 (29.906)	mem 43.751
Train: [0][190/750]	BT 0.074 (5.637)	DT 0.001 (5.367)	loss 9.597 (9.597)	prob 4.040 (4.0396)	GS 33.188 (33.188)	mem 43.111
Train: [0][195/750]	BT 0.360 (5.498)	DT 0.026 (5.230)	loss 9.055 (9.055)	prob 4.617 (4.6171)	GS 34.406 (34.406)	mem 43.128
Train: [0][200/750]	BT 67.662 (5.708)	DT 67.506 (5.438)	loss 9.877 (9.877)	prob 4.372 (4.3721)	GS 34.422 (34.422)	mem 43.443
Train: [0][205/750]	BT 0.202 (5.575)	DT 0.003 (5.305)	loss 10.228 (10.228)	prob 4.549 (4.5486)	GS 29.609 (29.609)	mem 43.597
Train: [0][210/750]	BT 0.394 (5.450)	DT 0.016 (5.179)	loss 9.084 (9.084)	prob 4.995 (4.9954)	GS 35.484 (35.484)	mem 43.579
Train: [0][215/750]	BT 0.325 (5.524)	DT 0.026 (5.254)	loss 9.371 (9.371)	prob 4.281 (4.2805)	GS 29.953 (29.953)	mem 44.353
Train: [0][220/750]	BT 4.698 (5.425)	DT 4.559 (5.156)	loss 9.900 (9.900)	prob 4.226 (4.2258)	GS 36.266 (36.266)	mem 44.390
Train: [0][225/750]	BT 0.090 (5.551)	DT 0.004 (5.281)	loss 10.005 (10.005)	prob 3.766 (3.7655)	GS 28.375 (28.375)	mem 43.393
Train: [0][230/750]	BT 0.335 (5.436)	DT 0.004 (5.167)	loss 10.302 (10.302)	prob 3.533 (3.5332)	GS 32.062 (32.062)	mem 43.418
Train: [0][235/750]	BT 0.399 (5.335)	DT 0.003 (5.063)	loss 10.069 (10.069)	prob 3.929 (3.9287)	GS 31.641 (31.641)	mem 43.460
Train: [0][240/750]	BT 0.330 (5.479)	DT 0.006 (5.208)	loss 9.416 (9.416)	prob 4.491 (4.4910)	GS 32.719 (32.719)	mem 44.256
